network,link,ep_start,ep_end,t_star,ens_delta,duan_delta,inc_delta
TSMO,110N04414,2022-12-21 14:15:00,2022-12-21 14:35:00,2022-12-21 15:10:00,-35,-25.0,-25.0
TSMO,110N04414,2022-12-22 18:25:00,2022-12-22 18:55:00,2022-12-22 19:15:00,-20,,
TSMO,110N04414,2022-12-29 06:00:00,2022-12-29 06:10:00,2022-12-29 06:45:00,-35,,
TSMO,110N04414,2023-01-12 15:50:00,2023-01-12 16:00:00,2023-01-12 15:55:00,5,,
TSMO,110N04414,2023-01-23 06:40:00,2023-01-23 07:05:00,2023-01-23 08:25:00,-80,,
TSMO,110N04415,2022-05-27 12:40:00,2022-05-27 12:50:00,2022-05-27 13:05:00,-15,,
TSMO,110N04415,2022-06-02 19:45:00,2022-06-02 19:55:00,2022-06-02 19:50:00,5,,
TSMO,110N04415,2022-06-07 15:30:00,2022-06-07 16:00:00,2022-06-07 16:05:00,-5,-10.0,
TSMO,110N04415,2022-06-09 06:15:00,2022-06-09 07:05:00,2022-06-09 07:10:00,-5,-15.0,
TSMO,110N04415,2022-06-21 11:55:00,2022-06-21 12:05:00,2022-06-21 12:10:00,-5,,
TSMO,110N04415,2022-07-01 15:25:00,2022-07-01 15:45:00,2022-07-01 16:15:00,-30,,
TSMO,110N04415,2022-07-13 18:45:00,2022-07-13 19:00:00,2022-07-13 19:15:00,-15,,
TSMO,110N04415,2022-07-18 17:20:00,2022-07-18 18:30:00,2022-07-18 18:50:00,-20,-65.0,
TSMO,110N04415,2022-07-29 19:00:00,2022-07-29 19:15:00,2022-07-29 19:05:00,10,,
TSMO,110N04415,2022-08-03 12:20:00,2022-08-03 12:30:00,2022-08-03 13:15:00,-45,,
TSMO,110N04415,2022-08-05 17:35:00,2022-08-05 18:15:00,2022-08-05 19:30:00,-75,,-95.0
TSMO,110N04415,2022-08-24 10:45:00,2022-08-24 10:55:00,2022-08-24 11:10:00,-15,,
TSMO,110N04415,2022-08-25 05:50:00,2022-08-25 06:00:00,2022-08-25 05:55:00,5,,
TSMO,110N04415,2022-08-29 09:40:00,2022-08-29 09:50:00,2022-08-29 10:10:00,-20,,
TSMO,110N04415,2022-09-07 06:50:00,2022-09-07 07:50:00,2022-09-07 08:55:00,-65,-90.0,
TSMO,110N04415,2022-09-12 17:45:00,2022-09-12 18:10:00,2022-09-12 18:50:00,-40,,
TSMO,110N04415,2022-09-20 13:05:00,2022-09-20 13:15:00,2022-09-20 13:10:00,5,,
TSMO,110N04415,2022-09-27 12:25:00,2022-09-27 12:35:00,2022-09-27 13:40:00,-65,,
TSMO,110N04415,2022-11-11 16:50:00,2022-11-11 17:50:00,2022-11-11 17:45:00,5,,
TSMO,110N04415,2022-11-15 18:55:00,2022-11-15 19:20:00,2022-11-15 20:25:00,-65,,
TSMO,110N04415,2022-11-21 09:35:00,2022-11-21 09:50:00,2022-11-21 12:15:00,-145,,
TSMO,110N04415,2022-11-21 11:15:00,2022-11-21 11:25:00,2022-11-21 12:15:00,-50,,
TSMO,110N04415,2022-12-15 06:40:00,2022-12-15 07:45:00,2022-12-15 11:30:00,-225,,
TSMO,110N04415,2023-01-02 19:50:00,2023-01-02 20:00:00,2023-01-02 20:10:00,-10,,
TSMO,110N04415,2023-01-06 18:30:00,2023-01-06 18:45:00,2023-01-06 19:05:00,-20,,
TSMO,110N04415,2023-01-09 18:15:00,2023-01-09 18:25:00,2023-01-09 18:20:00,5,,
TSMO,110N04415,2023-01-17 11:00:00,2023-01-17 11:10:00,2023-01-17 11:15:00,-5,,
TSMO,110N04415,2023-01-19 14:35:00,2023-01-19 15:00:00,2023-01-19 15:20:00,-20,,
